csa,industry,indust_jobs,total_jobs,pop,natl_prop,expect_jobs,log_ratio,log_ratio_adj
Raleigh-Durham-Chapel Hill,Construction,35,901,1239248,0.019833061591998637,17.869588494390772,0.6722477603173675,0.9590293705986562
Raleigh-Durham-Chapel Hill,Consulting,97,901,1239248,0.08290949796802376,74.70145766918941,0.2612113729112327,0.41536338618565105
Raleigh-Durham-Chapel Hill,Consumer Goods,24,901,1239248,0.02590465529408902,23.340094419974207,0.027881158083227928,0.10674423512147967
Raleigh-Durham-Chapel Hill,Education,19,901,1239248,0.06535176307400287,58.88193852967658,-1.1310954181102568,-1.4262006829284712
Raleigh-Durham-Chapel Hill,Electronics,1,901,1239248,0.003333901151047624,3.003844937093909,-1.0998931137593084,-1.3849302941486301
Raleigh-Durham-Chapel Hill,Energy,4,901,1239248,0.00945416494293432,8.518202613583822,-0.7559109966189951,-0.9299550606523876
Raleigh-Durham-Chapel Hill,Finance,18,901,1239248,0.04443579198403621,40.036648577616624,-0.7994234911899325,-0.9875077832822703
Raleigh-Durham-Chapel Hill,Food & Beverages,22,901,1239248,0.03308349353904558,29.808227678680066,-0.3037419986453929,-0.33188415759760986
Raleigh-Durham-Chapel Hill,Government,5,901,1239248,0.015452753510330227,13.922930912807535,-1.0240992743897748,-1.2846799670344917
Raleigh-Durham-Chapel Hill,Healthcare,378,901,1239248,0.31487114593726423,283.6989024894751,0.2869807223724515,0.4494477620992448
Raleigh-Durham-Chapel Hill,Human Resources,70,901,1239248,0.08965030540481347,80.77492516973695,-0.14317134325702197,-0.11950197902590039
Raleigh-Durham-Chapel Hill,Insurance,3,901,1239248,0.014576691893996544,13.133599396490887,-1.476561497378523,-1.8831387103666717
Raleigh-Durham-Chapel Hill,Internet & Software,23,901,1239248,0.014905215000121675,13.429598715109629,0.5380330855790842,0.7815074881085733
Raleigh-Durham-Chapel Hill,Manufacturing,23,901,1239248,0.03499379456355097,31.529408901759425,-0.3154265102830257,-0.34733892441751707
Raleigh-Durham-Chapel Hill,Media,4,901,1239248,0.0077142092327160345,6.950502518677147,-0.5525196006885734,-0.6609351225698996
Raleigh-Durham-Chapel Hill,Organization,3,901,1239248,0.013591122575621152,12.245601440634658,-1.4065545177723293,-1.7905424958963068
Raleigh-Durham-Chapel Hill,Pharmaceuticals,6,901,1239248,0.003090550702066045,2.784586182561507,0.7676601948382804,1.0852286481526396
Raleigh-Durham-Chapel Hill,Real Estate,24,901,1239248,0.012337867763366024,11.116418854792787,0.7696306388255789,1.0878348976305645
Raleigh-Durham-Chapel Hill,Restaurants & Travel,31,901,1239248,0.04296352176769766,38.710133112695594,-0.22211419881447836,-0.22391741910374308
Raleigh-Durham-Chapel Hill,Retail,76,901,1239248,0.10019954736816489,90.27979217871656,-0.1721803096966477,-0.15787130295784665
Raleigh-Durham-Chapel Hill,Telecommunications,5,901,1239248,0.009381159808239847,8.452424987224102,-0.5250154685004673,-0.6245561995362623
Raleigh-Durham-Chapel Hill,Transport & Freight,32,901,1239248,0.053914291971868686,48.57677706665368,-0.41740967577100097,-0.4822291184669088
Rapid City-Spearfish,Construction,1,63,83176,0.019833061591998637,1.2494828802959141,-0.22272976995524094,-0.2247316173121568
Rapid City-Spearfish,Consulting,2,63,83176,0.08290949796802376,5.223298371985496,-0.9599818938153994,-1.1998737554775856
Rapid City-Spearfish,Education,1,63,83176,0.06535176307400287,4.117161073662181,-1.4151638660598922,-1.8019298327728532
Rapid City-Spearfish,Finance,1,63,83176,0.04443579198403621,2.7994548949942812,-1.029424717869292,-1.291723777656705
Rapid City-Spearfish,Food & Beverages,1,63,83176,0.03308349353904558,2.0842600929598714,-0.7344139207869036,-0.9015214979500492
Rapid City-Spearfish,Healthcare,36,63,83176,0.31487114593726423,19.836882194047647,0.595975996425779,0.8581469064919812
Rapid City-Spearfish,Human Resources,5,63,83176,0.08965030540481347,5.647969240503249,-0.12185814165547537,-0.09131162146943282
Rapid City-Spearfish,Insurance,1,63,83176,0.014576691893996544,0.9183315893217823,0.08519674517017252,0.18255391044602487
Rapid City-Spearfish,Real Estate,1,63,83176,0.012337867763366024,0.7772856690920595,0.25194733969443844,0.40311011641986083
Rapid City-Spearfish,Restaurants & Travel,3,63,83176,0.04296352176769766,2.7067018713649524,0.10288141658529056,0.20594491569155504
Rapid City-Spearfish,Retail,11,63,83176,0.10019954736816489,6.312571484194388,0.555352154032197,0.8044149208521718
Rapid City-Spearfish,Transport & Freight,2,63,83176,0.053914291971868686,3.396600394227727,-0.529627866793977,-0.6306568858394145
Redding-Red Bluff,Agriculture,1,55,NA,0.003954444795950649,0.21749446377728568,1.5255818826748915,2.0877098229361146
Redding-Red Bluff,Auto,5,55,NA,0.023945684179787312,1.3170126298883023,1.3340718998265304,1.8344050875397904
Redding-Red Bluff,Consulting,1,55,NA,0.08290949796802376,4.560022388241307,-1.517327533216283,-1.9370587711773775
Redding-Red Bluff,Consumer Goods,2,55,NA,0.02590465529408902,1.424756041174896,0.3391465806710946,0.5184460395599177
Redding-Red Bluff,Healthcare,26,55,NA,0.31487114593726423,17.317913026549533,0.40635513715021276,0.6073408604048021
Redding-Red Bluff,Human Resources,9,55,NA,0.08965030540481347,4.930766797264741,0.6017300644057055,0.8657576463888242
Redding-Red Bluff,Insurance,1,55,NA,0.014576691893996544,0.8017180541698099,0.2209982863292342,0.36217469542069974
Redding-Red Bluff,Manufacturing,1,55,NA,0.03499379456355097,1.9246587009953033,-0.6547486538363084,-0.7961505451408875
Redding-Red Bluff,Restaurants & Travel,2,55,NA,0.04296352176769766,2.3629936972233714,-0.16678215036381225,-0.15073131317196808
Redding-Red Bluff,Retail,8,55,NA,0.10019954736816489,5.510975105249069,0.3726999640727241,0.5628261328469133
Redding-Red Bluff,Transport & Freight,1,55,NA,0.053914291971868686,2.9652860584527776,-1.0869735061948604,-1.3678419015392063
Reno-Carson City-Fernley,Aerospace & Defense,3,162,NA,0.00630277662862288,1.0210498138369066,1.0777809614133422,1.4954164490695332
Reno-Carson City-Fernley,Auto,13,162,NA,0.023945684179787312,3.8792008371255444,1.2093201948540537,1.669399602455941
Reno-Carson City-Fernley,Construction,1,162,NA,0.019833061591998637,3.2129559779037793,-1.1671913787960924,-1.473943769917526
Reno-Carson City-Fernley,Consulting,13,162,NA,0.08290949796802376,13.431338670819848,-0.0326413257546594,0.026692889880520314
Reno-Carson City-Fernley,Consumer Goods,8,162,NA,0.02590465529408902,4.196554157642421,0.6451777917910722,0.9232247033288071
Reno-Carson City-Fernley,Education,2,162,NA,0.06535176307400287,10.586985617988464,-1.6664782943407983,-2.1343361847037556
Reno-Carson City-Fernley,Energy,3,162,NA,0.00945416494293432,1.5315747207553598,0.672315853305178,0.9591194352313356
Reno-Carson City-Fernley,Finance,1,162,NA,0.04443579198403621,7.198598301413866,-1.9738863267101434,-2.540935930262074
Reno-Carson City-Fernley,Healthcare,54,162,NA,0.31487114593726423,51.0091256418368,0.05697949569309199,0.14523176772480995
Reno-Carson City-Fernley,Human Resources,15,162,NA,0.08965030540481347,14.523349475579783,0.03229253817178287,0.11257904043786258
Reno-Carson City-Fernley,Insurance,2,162,NA,0.014576691893996544,2.3614240868274403,-0.16611768311073372,-0.14985244148487775
Reno-Carson City-Fernley,Manufacturing,12,162,NA,0.03499379456355097,5.668994719295258,0.7498948459517786,1.0617309331406661
Reno-Carson City-Fernley,Media,2,162,NA,0.0077142092327160345,1.2497018956999977,0.470242141127435,0.6918423594756254
Reno-Carson City-Fernley,Organization,1,162,NA,0.013591122575621152,2.201761857250627,-0.789257884064485,-0.9740620276889791
Reno-Carson City-Fernley,Restaurants & Travel,9,162,NA,0.04296352176769766,6.960090526367021,0.2570320964125487,0.40983557759885036
Reno-Carson City-Fernley,Retail,21,162,NA,0.10019954736816489,16.23232667364271,0.2575177101163982,0.41047788485056064
Reno-Carson City-Fernley,Transport & Freight,10,162,NA,0.053914291971868686,8.734115299442728,0.13534843679927183,0.2488881076969634
Rochester-Austin,Aerospace & Defense,1,84,125247,0.00630277662862288,0.5294332368043219,0.6359482091343032,0.9110170003259692
Rochester-Austin,Auto,2,84,125247,0.023945684179787312,2.011437471102134,-0.00570244565846727,0.06232417026156625
Rochester-Austin,Construction,1,84,125247,0.019833061591998637,1.6659771737278855,-0.5104118424070219,-0.6052404041484255
Rochester-Austin,Consulting,11,84,125247,0.08290949796802376,6.964397829313995,0.4570841259712448,0.6744386320150123
Rochester-Austin,Consumer Goods,5,84,125247,0.02590465529408902,2.1759910447034776,0.831953698934407,1.1702678132162545
Rochester-Austin,Education,1,84,125247,0.06535176307400287,5.489548098216241,-1.702845938511673,-2.1824386196091217
Rochester-Austin,Electronics,1,84,125247,0.003333901151047624,0.2800476966880004,1.272795345005716,1.753356354340462
Rochester-Austin,Energy,1,84,125247,0.00945416494293432,0.7941498552064828,0.23048310102613875,0.3747199864877713
Rochester-Austin,Finance,4,84,125247,0.04443579198403621,3.7326065266590414,0.06918757079881768,0.1613790368559594
Rochester-Austin,Food & Beverages,1,84,125247,0.03308349353904558,2.7790134572798286,-1.0220959932386846,-1.282030284786318
Rochester-Austin,Government,1,84,125247,0.015452753510330227,1.298031294867739,-0.2608487280588509,-0.2751504646871469
Rochester-Austin,Healthcare,21,84,125247,0.31487114593726423,26.449176258730194,-0.2307025767586888,-0.23527701911145865
Rochester-Austin,Human Resources,8,84,125247,0.08965030540481347,7.530625654004332,0.06046341513847922,0.1498398475759511
Rochester-Austin,Manufacturing,2,84,125247,0.03499379456355097,2.9394787433382814,-0.38508508688720583,-0.43947431627736455
Rochester-Austin,Restaurants & Travel,5,84,125247,0.04296352176769766,3.6089358284866035,0.3260249678995001,0.5010904604843687
Rochester-Austin,Retail,21,84,125247,0.10019954736816489,8.41676197892585,0.9142972465054686,1.279181250619661
Rochester-Austin,Transport & Freight,3,84,125247,0.053914291971868686,4.52880052563697,-0.41184483113759357,-0.47486865883748547
Rochester-Batavia-Seneca Falls,Aerospace & Defense,4,358,NA,0.00630277662862288,2.256394033046991,0.572526382696807,0.8271307781814976
Rochester-Batavia-Seneca Falls,Agriculture,1,358,NA,0.003954444795950649,1.4156912369503323,-0.34761791849333806,-0.3899175723682341
Rochester-Batavia-Seneca Falls,Auto,3,358,NA,0.023945684179787312,8.572554936363858,-1.0499535251076897,-1.3188766393936409
Rochester-Batavia-Seneca Falls,Construction,7,358,NA,0.019833061591998637,7.1002360499355115,-0.0142178809090952,0.05106104945259638
Rochester-Batavia-Seneca Falls,Consulting,27,358,NA,0.08290949796802376,29.681600272552505,-0.09469046838018338,-0.055377722943732444
Rochester-Batavia-Seneca Falls,Consumer Goods,14,358,NA,0.02590465529408902,9.273866595283868,0.41185692855817857,0.6146179213499959
Rochester-Batavia-Seneca Falls,Education,109,358,NA,0.06535176307400287,23.395931180493026,1.538785756160084,2.105174205886958
Rochester-Batavia-Seneca Falls,Energy,1,358,NA,0.00945416494293432,3.3845910495704867,-1.219233086531248,-1.5427778370056335
Rochester-Batavia-Seneca Falls,Finance,16,358,NA,0.04443579198403621,15.908013530284963,0.005765744361321678,0.07749281471148801
Rochester-Batavia-Seneca Falls,Food & Beverages,9,358,NA,0.03308349353904558,11.843890686978316,-0.2745876034598518,-0.29332247925439364
Rochester-Batavia-Seneca Falls,Government,6,358,NA,0.015452753510330227,5.532085756698222,0.08119455361181735,0.17726032700657943
Rochester-Batavia-Seneca Falls,Healthcare,72,358,NA,0.31487114593726423,112.7238702455406,-0.44827508302344327,-0.5230539031632256
Rochester-Batavia-Seneca Falls,Human Resources,19,358,NA,0.08965030540481347,32.09480933492323,-0.5242553349323029,-0.6235507927711109
Rochester-Batavia-Seneca Falls,Insurance,4,358,NA,0.014576691893996544,5.218455698050763,-0.2659071537191045,-0.28184109853471545
Rochester-Batavia-Seneca Falls,Internet & Software,3,358,NA,0.014905215000121675,5.33606697004356,-0.5758765704743183,-0.6918287134064812
Rochester-Batavia-Seneca Falls,Manufacturing,8,358,NA,0.03499379456355097,12.527778453751248,-0.448506913324702,-0.5233605384218362
Rochester-Batavia-Seneca Falls,Media,3,358,NA,0.0077142092327160345,2.7616869053123403,0.08277059806728333,0.17934491558951907
Rochester-Batavia-Seneca Falls,Organization,6,358,NA,0.013591122575621152,4.8656218820723725,0.2095649339952537,0.34705212977384753
Rochester-Batavia-Seneca Falls,Real Estate,3,358,NA,0.012337867763366024,4.416956659285036,-0.38683863164661936,-0.44179367939714803
Rochester-Batavia-Seneca Falls,Restaurants & Travel,10,358,NA,0.04296352176769766,15.380940792835762,-0.4305440390979413,-0.4996015623345695
Rochester-Batavia-Seneca Falls,Retail,26,358,NA,0.10019954736816489,35.87143795780303,-0.32184484075385916,-0.3558282651684269
Rochester-Batavia-Seneca Falls,Telecommunications,8,358,NA,0.009381159808239847,3.358455211349865,0.8679604319529058,1.2178928813410779
Rochester-Batavia-Seneca Falls,Transport & Freight,18,358,NA,0.053914291971868686,19.30131652592899,-0.06980154946692532,-0.022457867143759178
Rockford-Freeport-Rochelle,Aerospace & Defense,2,158,NA,0.00630277662862288,0.995838707322415,0.6973171555105953,0.9921879371731964
Rockford-Freeport-Rochelle,Agriculture,1,158,NA,0.003954444795950649,0.6248022777602025,0.47032003488039553,0.6919453872979313
Rockford-Freeport-Rochelle,Construction,3,158,NA,0.019833061591998637,3.1336237315357844,-0.043577787922565336,0.012227546536999518
Rockford-Freeport-Rochelle,Consulting,7,158,NA,0.08290949796802376,13.099700678947753,-0.6266792319554657,-0.7590239297211341
Rockford-Freeport-Rochelle,Consumer Goods,4,158,NA,0.02590465529408902,4.092935536466065,-0.02296808656345598,0.03948740459620113
Rockford-Freeport-Rochelle,Education,1,158,NA,0.06535176307400287,10.325578565692453,-2.3346241726953263,-3.0180734834363614
Rockford-Freeport-Rochelle,Finance,2,158,NA,0.04443579198403621,7.020855133477721,-1.2557378439447808,-1.5910616276457468
Rockford-Freeport-Rochelle,Food & Beverages,4,158,NA,0.03308349353904558,5.227191979169201,-0.267579866302447,-0.28405354726462406
Rockford-Freeport-Rochelle,Healthcare,84,158,NA,0.31487114593726423,49.74964105808775,0.5238135501775486,0.7626997184102352
Rockford-Freeport-Rochelle,Human Resources,8,158,NA,0.08965030540481347,14.164748253960529,-0.5713148190451738,-0.6857950162512881
Rockford-Freeport-Rochelle,Insurance,1,158,NA,0.014576691893996544,2.303117319251454,-0.8342635614652617,-1.0335897402174836
Rockford-Freeport-Rochelle,Internet & Software,1,158,NA,0.014905215000121675,2.3550239700192246,-0.8565509057686944,-1.0630685682529804
Rockford-Freeport-Rochelle,Manufacturing,6,158,NA,0.03499379456355097,5.529019541041054,0.08174896759725063,0.17799363440806043
Rockford-Freeport-Rochelle,Real Estate,1,158,NA,0.012337867763366024,1.9493831066118317,-0.6675129669409956,-0.8130335342436473
Rockford-Freeport-Rochelle,Restaurants & Travel,5,158,NA,0.04296352176769766,6.78823643929623,-0.3057532662841529,-0.3345444033428705
Rockford-Freeport-Rochelle,Retail,12,158,NA,0.10019954736816489,15.831528484170052,-0.2770967756136074,-0.2966412889530722
Rockford-Freeport-Rochelle,Transport & Freight,21,158,NA,0.053914291971868686,8.518458131555253,0.9022870837340664,1.2632957544297017
Rocky Mount-Wilson-Roanoke Rapids,Auto,2,51,NA,0.023945684179787312,1.221229893169153,0.4932887204605205,0.7223254058052784
Rocky Mount-Wilson-Roanoke Rapids,Consulting,1,51,NA,0.08290949796802376,4.228384396369211,-1.441819980708138,-1.8371871074446093
Rocky Mount-Wilson-Roanoke Rapids,Consumer Goods,1,51,NA,0.02590465529408902,1.32113741999854,-0.2784930473807055,-0.2984880973817805
Rocky Mount-Wilson-Roanoke Rapids,Finance,2,51,NA,0.04443579198403621,2.2662253911858468,-0.12496844364213984,-0.09542552827479517
Rocky Mount-Wilson-Roanoke Rapids,Food & Beverages,3,51,NA,0.03308349353904558,1.6872581704913245,0.5755074615484129,0.8310737652700586
Rocky Mount-Wilson-Roanoke Rapids,Government,2,51,NA,0.015452753510330227,0.7880904290268416,0.9312896186200824,1.3016565715310322
Rocky Mount-Wilson-Roanoke Rapids,Healthcare,15,51,NA,0.31487114593726423,16.058428442800476,-0.06818364726091398,-0.02031791452042606
Rocky Mount-Wilson-Roanoke Rapids,Human Resources,4,51,NA,0.08965030540481347,4.572165575645487,-0.1336925993024781,-0.10696471755480319
Rocky Mount-Wilson-Roanoke Rapids,Internet & Software,2,51,NA,0.014905215000121675,0.7601659650062054,0.967365675093892,1.3493733317924381
Rocky Mount-Wilson-Roanoke Rapids,Real Estate,1,51,NA,0.012337867763366024,0.6292312559316672,0.4632564333616456,0.6826025651273044
Rocky Mount-Wilson-Roanoke Rapids,Restaurants & Travel,1,51,NA,0.04296352176769766,2.1911396101525806,-0.7844217784156124,-0.9676654501136663
Rocky Mount-Wilson-Roanoke Rapids,Retail,5,51,NA,0.10019954736816489,5.110176915776409,-0.02179611266486628,0.0410375406980289
Rocky Mount-Wilson-Roanoke Rapids,Transport & Freight,12,51,NA,0.053914291971868686,2.749628890565303,1.473440696101285,2.01874417805516
Rome-Summerville,Auto,1,30,36407,0.023945684179787312,0.7183705253936193,0.33076979096274567,0.5073663012142458
Rome-Summerville,Construction,1,30,36407,0.019833061591998637,0.5949918477599591,0.5192075747741365,0.7566075274787207
Rome-Summerville,Government,1,30,36407,0.015452753510330227,0.4635826053099068,0.7687706891223075,1.0866974669399994
Rome-Summerville,Healthcare,19,30,36407,0.31487114593726423,9.446134378117927,0.6988333818654867,0.9941934060783386
Rome-Summerville,Human Resources,1,30,36407,0.08965030540481347,2.6895091621444043,-0.9893587093601983,-1.2387296228203026
Rome-Summerville,Manufacturing,1,30,36407,0.03499379456355097,1.049813836906529,-0.048612850265992935,0.005567814675314804
Rome-Summerville,Retail,2,30,36407,0.10019954736816489,3.0059864210449465,-0.40745859347685093,-0.4690671086858177
Rome-Summerville,Transport & Freight,6,30,36407,0.053914291971868686,1.6174287591560605,1.31092176660351,1.8037850734641272
Sacramento-Roseville,Aerospace & Defense,2,718,NA,0.00630277662862288,4.525393619351227,-0.8165573805106621,-1.010170284923941
Sacramento-Roseville,Agriculture,8,718,NA,0.003954444795950649,2.839291363492566,1.035887040538974,1.4400045672241935
Sacramento-Roseville,Auto,18,718,NA,0.023945684179787312,17.19300124108729,0.045869361472841395,0.13053671336251824
Sacramento-Roseville,Construction,15,718,NA,0.019833061591998637,14.240138223055022,0.0519855884902777,0.13862647058160937
Sacramento-Roseville,Consulting,35,718,NA,0.08290949796802376,59.52901954104106,-0.5311158555426226,-0.6326250056765242
Sacramento-Roseville,Consumer Goods,15,718,NA,0.02590465529408902,18.599542501155916,-0.21508678260239392,-0.21462245819545786
Sacramento-Roseville,Education,80,718,NA,0.06535176307400287,46.922565887134056,0.5335279259572979,0.7755486433061152
Sacramento-Roseville,Electronics,6,718,NA,0.003333901151047624,2.393741026452194,0.9189020440288602,1.2852718836032162
Sacramento-Roseville,Energy,13,718,NA,0.00945416494293432,6.788090429026842,0.6497796882827648,0.9293114992013359
Sacramento-Roseville,Finance,41,718,NA,0.04443579198403621,31.904898644537997,0.2508125061783244,0.40160910483162543
Sacramento-Roseville,Food & Beverages,20,718,NA,0.03308349353904558,23.753948361034723,-0.172016489889604,-0.15765462322001422
Sacramento-Roseville,Government,4,718,NA,0.015452753510330227,11.095077020417103,-1.0202071371438708,-1.2795319492625903
Sacramento-Roseville,Healthcare,200,718,NA,0.31487114593726423,226.0774827829557,-0.12256041813898577,-0.09224050233603243
Sacramento-Roseville,Human Resources,79,718,NA,0.08965030540481347,64.36891928065607,0.20481695572075426,0.34077211573697164
Sacramento-Roseville,Insurance,16,718,NA,0.014576691893996544,10.46606477988952,0.42445062475326206,0.6312752403832456
Sacramento-Roseville,Internet & Software,3,718,NA,0.014905215000121675,10.701944370087363,-1.271813153121842,-1.6123239758374532
Sacramento-Roseville,Manufacturing,18,718,NA,0.03499379456355097,25.125544496629598,-0.333513279755897,-0.3712617731764124
Sacramento-Roseville,Media,6,718,NA,0.0077142092327160345,5.538802229090113,0.07998119597970475,0.1756554538330136
Sacramento-Roseville,Organization,4,718,NA,0.013591122575621152,9.758426009295988,-0.8918367567604346,-1.1097401464953225
Sacramento-Roseville,Pharmaceuticals,1,718,NA,0.003090550702066045,2.2190154040834202,-0.7970635858296609,-0.9843864044697762
Sacramento-Roseville,Real Estate,13,718,NA,0.012337867763366024,8.858589054096806,0.3835618544992838,0.5771928422971571
Sacramento-Roseville,Restaurants & Travel,37,718,NA,0.04296352176769766,30.84780862920692,0.18185219790471366,0.31039729236998903
Sacramento-Roseville,Retail,86,718,NA,0.10019954736816489,71.94327501034239,0.17846933483064262,0.30592287686895453
Sacramento-Roseville,Telecommunications,9,718,NA,0.009381159808239847,6.7356727423162095,0.28980688496176543,0.45318584591203487
Sacramento-Roseville,Transport & Freight,16,718,NA,0.053914291971868686,38.710461635801714,-0.8835211677708326,-1.0987413565766602
Saginaw-Midland-Bay City,Aerospace & Defense,1,83,NA,0.00630277662862288,0.523130460175699,0.6479244001810188,0.9268575630946797
Saginaw-Midland-Bay City,Construction,1,83,NA,0.019833061591998637,1.6461441121358869,-0.4984356513603061,-0.5893998413797149
Saginaw-Midland-Bay City,Consulting,3,83,NA,0.08290949796802376,6.881488331345972,-0.8302226671123004,-1.0282449657069461
Saginaw-Midland-Bay City,Consumer Goods,2,83,NA,0.02590465529408902,2.1500863894093887,-0.07236084189303245,-0.025842969482315573
Saginaw-Midland-Bay City,Education,1,83,NA,0.06535176307400287,5.424196335142238,-1.6908697474649574,-2.1665980568404115
Saginaw-Midland-Bay City,Finance,2,83,NA,0.04443579198403621,3.6881707346750052,-0.611983418714412,-0.7395862010497968
Saginaw-Midland-Bay City,Food & Beverages,1,83,NA,0.03308349353904558,2.745929963740783,-1.0101198021919688,-1.2661897220176075
Saginaw-Midland-Bay City,Government,2,83,NA,0.015452753510330227,1.282578541357409,0.44427464354781016,0.6574958987560304
Saginaw-Midland-Bay City,Healthcare,45,83,NA,0.31487114593726423,26.13430511279293,0.5434136663349236,0.7886242272172369
Saginaw-Midland-Bay City,Human Resources,1,83,NA,0.08965030540481347,7.440975348599518,-2.0070019354946407,-2.584736991678738
Saginaw-Midland-Bay City,Internet & Software,2,83,NA,0.014905215000121675,1.237132845010099,0.4803507000216199,0.7052126590174363
Saginaw-Midland-Bay City,Manufacturing,1,83,NA,0.03499379456355097,2.904484948774731,-1.0662560764004356,-1.340439554183121
Saginaw-Midland-Bay City,Pharmaceuticals,1,83,NA,0.003090550702066045,0.25651570827148173,1.3605653754219653,1.869447244223311
Saginaw-Midland-Bay City,Restaurants & Travel,4,83,NA,0.04296352176769766,3.5659723067189057,0.11485760763200616,0.22178547846026547
Saginaw-Midland-Bay City,Retail,11,83,NA,0.10019954736816489,8.316562431557685,0.2796462726271319,0.43974669678461376
Saginaw-Midland-Bay City,Telecommunications,1,83,NA,0.009381159808239847,0.7786362640839073,0.2502112688771724,0.4008138655797933
Saginaw-Midland-Bay City,Transport & Freight,6,83,NA,0.053914291971868686,4.474886233665101,0.29327854046906743,0.4577777046056917
Salt Lake City-Provo-Orem,Aerospace & Defense,4,912,NA,0.00630277662862288,5.748132285304067,-0.3625806209768241,-0.40970830774934686
Salt Lake City-Provo-Orem,Agriculture,10,912,NA,0.003954444795950649,3.606453653906992,1.0198601708270765,1.418806288517135
Salt Lake City-Provo-Orem,Auto,39,912,NA,0.023945684179787312,21.83846397196603,0.5798888286802161,0.8368688733134566
Salt Lake City-Provo-Orem,Construction,20,912,NA,0.019833061591998637,18.087752171902757,0.10049723991595133,0.20279143391800564
Salt Lake City-Provo-Orem,Consulting,44,912,NA,0.08290949796802376,75.61346214683766,-0.5414447041398824,-0.6462866760603038
Salt Lake City-Provo-Orem,Consumer Goods,27,912,NA,0.02590465529408902,23.625045628209186,0.1335294612736179,0.2464822011882516
Salt Lake City-Provo-Orem,Education,107,912,NA,0.06535176307400287,59.60080792349061,0.5851597047192153,0.8438405091546164
Salt Lake City-Provo-Orem,Electronics,15,912,NA,0.003333901151047624,3.040517849755433,1.5960223548769081,2.180879405570624
Salt Lake City-Provo-Orem,Energy,6,912,NA,0.00945416494293432,8.6221984279561,-0.3625806209768241,-0.40970830774934686
Salt Lake City-Provo-Orem,Finance,70,912,NA,0.04443579198403621,40.525442289441024,0.5465652604972683,0.7927927499934174
Salt Lake City-Provo-Orem,Food & Beverages,21,912,NA,0.03308349353904558,30.172146107609567,-0.3623967467462793,-0.40946510260347607
Salt Lake City-Provo-Orem,Government,3,912,NA,0.015452753510330227,14.092911201421167,-1.547059630621759,-1.9763845595987317
Salt Lake City-Provo-Orem,Healthcare,214,912,NA,0.31487114593726423,287.162485094785,-0.29407219069127827,-0.31909418128034533
Salt Lake City-Provo-Orem,Human Resources,79,912,NA,0.08965030540481347,81.76107852918989,-0.034353465305352854,0.024428292237099362
Salt Lake City-Provo-Orem,Insurance,9,912,NA,0.014576691893996544,13.293943007324849,-0.3900839411764068,-0.44608615678916413
Salt Lake City-Provo-Orem,Internet & Software,13,912,NA,0.014905215000121675,13.593556080110968,-0.04464650535452229,0.01081398478795145
Salt Lake City-Provo-Orem,Manufacturing,38,912,NA,0.03499379456355097,31.914340641958486,0.17453070104821686,0.30071335946812877
Salt Lake City-Provo-Orem,Media,5,912,NA,0.0077142092327160345,7.035358820237024,-0.34151078184035716,-0.3818398387122428
Salt Lake City-Provo-Orem,Organization,4,912,NA,0.013591122575621152,12.395103788966491,-1.1310071777865416,-1.4260839699951946
Salt Lake City-Provo-Orem,Real Estate,7,912,NA,0.012337867763366024,11.252135400189813,-0.47464777493304666,-0.5579363027462302
Salt Lake City-Provo-Orem,Restaurants & Travel,28,912,NA,0.04296352176769766,39.182731852140265,-0.3360316255904141,-0.37459271663826776
Salt Lake City-Provo-Orem,Retail,105,912,NA,0.10019954736816489,91.38198719976637,0.13891196770855113,0.2536014873371587
Salt Lake City-Provo-Orem,Telecommunications,10,912,NA,0.009381159808239847,8.55561774511474,0.15599697959348455,0.2761993402030473
Salt Lake City-Provo-Orem,Transport & Freight,67,912,NA,0.053914291971868686,49.16983427834424,0.30941230835424494,0.4791173744459659
San Jose-San Francisco-Oakland,Aerospace & Defense,11,3601,NA,0.00630277662862288,22.69629863967099,-0.7243065828728878,-0.8881528133635219
San Jose-San Francisco-Oakland,Agriculture,12,3601,NA,0.003954444795950649,14.239955710218286,-0.1711451459535127,-0.1565021217060563
San Jose-San Francisco-Oakland,Auto,78,3601,NA,0.023945684179787312,86.2284087314141,-0.10029086433438239,-0.06278520528065211
San Jose-San Francisco-Oakland,Construction,54,3601,NA,0.019833061591998637,71.41885479278709,-0.279577860648309,-0.2999229486287899
San Jose-San Francisco-Oakland,Consulting,319,3601,NA,0.08290949796802376,298.55710218285355,0.06622989115215713,0.1574669992214635
San Jose-San Francisco-Oakland,Consumer Goods,116,3601,NA,0.02590465529408902,93.28266371401456,0.21795591280110954,0.35815063562989186
San Jose-San Francisco-Oakland,Education,196,3601,NA,0.06535176307400287,235.3316988294843,-0.18288134408671747,-0.17202525276415978
San Jose-San Francisco-Oakland,Electronics,33,3601,NA,0.003333901151047624,12.005378044922493,1.0111528416666347,1.4072893551636356
San Jose-San Francisco-Oakland,Energy,36,3601,NA,0.00945416494293432,34.044447959506485,0.055851974676687184,0.14374042816920904
San Jose-San Francisco-Oakland,Finance,149,3601,NA,0.04443579198403621,160.01328693451438,-0.07131054918117533,-0.024453777579581646
San Jose-San Francisco-Oakland,Food & Beverages,103,3601,NA,0.03308349353904558,119.13366023410312,-0.14551706981461024,-0.1226046039446886
San Jose-San Francisco-Oakland,Government,59,3601,NA,0.015452753510330227,55.64536539069915,0.058538651041307,0.14729401757229746
